label,title,date
1,"In victory for Trump, judge tosses suit on foreign payments",2017-12-21
1,Senate shelves disaster aid bill until next month,2017-12-22
1,"Trump on Twitter (Dec 21) - Tax Cuts, Home sales",2017-12-21
1,House widens ethics probe to include Farenthold campaign work,2017-12-21
1,U.S. court rejects Trump bid to stop transgender military recruits on Jan. 1,2017-12-21
1,U.S. House approves $81 billion for disaster aid,2017-12-21
1,House Democrats rally to protect Special Counsel Mueller,2017-12-21
1,Second U.S. judge blocks Trump administration birth control rules,2017-12-21
1,Senators seek to stop expansion of airport facial scans,2017-12-21
1,U.S. launches effort to reduce reliance on imports or critical minerals,2017-12-21
1,"Short-term government funding, disaster aid bills advance in House",2017-12-21
1,Spy chiefs pressure Congress to renew expiring surveillance law,2017-12-21
1,Trump urges Congress to pass short-term spending bill,2017-12-21
1,"House gives final approval to tax bill, delivering victory to Trump",2017-12-19
1,U.S. tax plan roils popular bet in bond market,2017-12-20
1,U.S. lawmakers seek temporary extension to internet spying program,2017-12-20
1,Trump commutes fraud sentence of kosher meatpacker,2017-12-21
1,U.S. responds in court fight over illegal Indonesian immigrants,2017-12-21
1,Democrat Franken to leave Senate on January 2,2017-12-20
1,U.S. lawmakers seek temporarily extension to internet spying program,2017-12-21
1,Top Democrat says Trump firing of Mueller could provoke 'constitutional crisis',2017-12-20
1,U.S. tax bill may face lawsuits with long odds but political payoffs,2017-12-21
1,Vote in Senate on 'Dreamers' hinges on bipartisan pact: McConnell,2017-12-20
1,White House says tax bill will not hurt Puerto Rico,2017-12-20
1,Democrats plan to use tax bill to attack Republicans at midterms,2017-12-20
1,"After ruling, Virginia legislature's majority to be chosen by lot",2017-12-20
1,"Fight over Alaska Arctic drilling has just begun, opponents vow",2017-12-20
1,Senator Cornyn trying to get Big Corn behind U.S. biofuels reform,2017-12-20
1,"In Georgia, battle of the 'Staceys' tests Democrats' future",2017-12-20
1,Democrat wins by one vote in Virginia legislative election recount,2017-12-19
1,FBI deputy director to sit for closed interview with House panels,2017-12-20
1,White House expects Congress to waive spending cuts triggered by tax overhaul,2017-12-20
1,Trump on Twitter (Dec 20) - Tax Bill,2017-12-20
1,What's in the final Republican tax bill,2017-12-19
1,Trump: Market has not fully digested tax cut changes,2017-12-20
1,White House aide sees temporary funding fix for children's health program,2017-12-20
1,"Tax bill's 'pass-through' rule will aid wealthy, not workers: critics",2017-12-20
1,U.S. tax cuts won't make housing more affordable: analysts,2017-12-19
1,"Banks, healthcare service firms among winners from U.S. tax bill",2017-12-19
1,Trump's Supreme Court appointee Gorsuch plots rightward course,2017-12-20
1,Republicans seek to question FBI officials in Clinton probe: letter,2017-12-20
1,Trump aides hope win on taxes will stem slide in poll numbers,2017-12-20
1,Congress faces tricky path to avoid government shutdown,2017-12-19
1,Factbox - Big-ticket items at center of Congress funding battle,2017-12-20
1,Senate parliamentarian rules against tax bill provisions: Sanders,2017-12-19
1,"Senate panel snubs Trump's pick to run EXIM, OKs other nominees",2017-12-19
1,House will likely need to vote again on tax bill: Republican leader,2017-12-19
1,"Instant View: House approves biggest tax overhaul in 30 years, Senate next",2017-12-19
1,Senate begins debate on final Republican tax bill,2017-12-19
1,Bill could make Congress members liable for harassment payouts,2017-12-19
1,Green groups sue Trump administration over delay of methane rule,2017-12-19
1,House Democratic leaders urging 'no' vote on spending bill: CNN reporter,2017-12-19
1,"Pence to preside over Senate tax bill vote, his office confirms",2017-12-19
1,Senate to vote on final tax bill Tuesday evening: McConnell,2017-12-19
1,Republicans appear all but certain to pass tax legislation,2017-12-18
1,Court orders Trump administration to give immigrant teens abortion access,2017-12-19
1,House plan would increase Trump's disaster aid request,2017-12-18
1,House panel chair introduces $81 billion disaster aid bill,2017-12-19
1,Trump nominates Liberty University professor to Justice Department post,2017-12-19
1,"Trump on Twitter (Dec 18) - Congressional Races, train accident, tax cuts",2017-12-18
1,Trump Cabinet officials to visit Puerto Rico to assess recovery,2017-12-19
1,'Dreamer' immigration bill not on U.S. Senate agenda this month,2017-12-18
1,Senator Warren hits out at 'effort to politicize' U.S. consumer agency,2017-12-18
1,Trump strategy document says Russia meddles in domestic affairs worldwide,2017-12-18
1,Republican Senator Collins says she will vote for tax bill,2017-12-18
1,Democratic U.S. senator seeks audit of EPA chief's trip to Morocco,2017-12-18
1,Republican Senator Lee says he will vote for tax bill,2017-12-18
1,Trump: U.S. has 'no choice' but to deal with North Korea arms challenge,2017-12-18
1,Trump judicial nominee withdraws from consideration,2017-12-18
1,Trump calls for U.S. infrastructure plan after train derailment,2017-12-18
1,"Final Republican tax bill slashes U.S. corporate rate, voting next week",2017-12-15
1,Factbox: What's in the final U.S. Republican tax bill,2017-12-16
1,Trump defends tax plan as 'great Christmas gifts' to middle class,2017-12-16
1,House to vote on tax bill Tuesday afternoon: aides,2017-12-18
1,White House optimistic Congress will avoid government shutdown,2017-12-18
1,U.S. taxpayers rush to claim deductions under threat from tax bill,2017-12-18
1,Republicans confident tax bill to become law this week,2017-12-17
1,Republican Senator John McCain leaves Washington before expected tax vote,2017-12-18
1,Trump says not considering firing U.S. special counsel Mueller,2017-12-17
1,Trump allies say Mueller unlawfully obtained thousands of emails,2017-12-16
1,Senator-elect Jones not joining calls for Trump resignation,2017-12-17
1,Trump administration bans selected words at health agencies: paper,2017-12-17
1,Congressman will not seek relection amid misconduct probe,2017-12-16
1,Trump to say in security speech that China is competitor: officials,2017-12-18
1,Factbox: Trump on Twitter (December 15) - Quantico,2017-12-15
1,Republican tax bill retains U.S. electric vehicle tax credit,2017-12-16
1,Attorney General Sessions has lukewarm praise for FBI after Trump attack,2017-12-15
1,Senate Democrats to force vote on FCC net neutrality repeal,2017-12-15
1,"U.S. lawmaker probed on sex reports, second congressman denies charges",2017-12-15
1,Republicans join push to lift secrecy around misconduct in Congress,2017-12-14
1,"Trump officials brief Hill staff on Saudi reactors, enrichment a worry",2017-12-15
1,U.S. judge to lift house arrest for former Trump campaign manager Manafort,2017-12-15
1,Republican Senator Corker says he will support tax bill,2017-12-15
1,Rubio signals support for tax bill after child tax credit tweaks,2017-12-15
1,U.S. tax negotiators raising refundable portion of child tax credit: congresswoman,2017-12-15
1,Republicans have finalized compromise U.S. tax bill -chief House tax writer,2017-12-15
1,"Republican Senator Rubio will back tax bill: CNBC, citing sources",2017-12-15
1,Exclusive: Senator Cruz wants to cap renewable fuel credits at 10 cents - document,2017-12-15
1,Trump administration issues new rules on U.S. visa waivers,2017-12-15
1,Trump urges Moore to concede Alabama Senate race,2017-12-15
1,Net neutrality repeal gives Democrats fresh way to reach millennials,2017-12-15
1,"As Republican tax vote nears, more senators waver",2017-12-14
1,"Factbox: Trump on Twitter (December 14) - Stock market, federal regulations",2017-12-15
1,House committee questions head of Trump campaign data firm: sources,2017-12-15
1,Republican governors meet with Pence over NAFTA concerns,2017-12-14
1,Factbox: Provisions of the U.S. Republicans' final tax bill,2017-12-14
1,House Speaker Ryan mulls retirement after 2018 elections: Politico,2017-12-14
1,Republican Representative Farenthold will not seek re-election,2017-12-14
1,Alabama Senate race winner urges Republican rival to 'move on',2017-12-14
1,Fund managers seek stocks benefiting from Democratic gains in 2018 U.S. elections,2017-12-14
1,Factbox: Republicans to keep an eye on as Senate nears vote on tax bill,2017-12-14
1,Republican House Speaker Ryan told Trump retirement report was rumors were not true: White House,2017-12-14
1,White House says will work with Rubio on child tax credit,2017-12-14
1,"Republican Senator Lee undecided on tax bill, seeks child credit changes: aide",2017-12-14
1,"U.S. tax bill to preserve key renewable energy credits, sources say",2017-12-14
1,U.S. bill to allow property and income or sales tax deductions: key lawmaker,2017-12-14
1,Senator McCain will vote on tax bill -No. 2 Republican,2017-12-14
1,Nominee for U.S. EPA chemical safety withdraws: Bloomberg,2017-12-14
1,"Senators Burr, Tillis oppose Trump's EPA nominee Dourson: reports",2017-11-16
1,Pence delays Middle East trip in case needed for U.S. tax vote,2017-12-14
1,Kentucky lawmaker a 'probable suicide' amid sexual misconduct accusations,2017-12-14
1,"Mulvaney says U.S. tax bill votes could be Tuesday, Wednesday: CNBC",2017-12-14
1,"Donald Trump Jr. wants 'leak' probe, as Congress' Russia probes press on",2017-12-13
1,Do not expect postcard-sized tax return from Republican plan: experts,2017-12-14
1,"Republicans forge tax deal, final votes seen next week",2017-12-13
1,Alabama win thrills Democrats as Republicans point fingers,2017-12-12
1,Trump's eldest son testifies to Senate committee in Russia probe,2017-12-13
1,What is in the Republicans' final tax bill,2017-12-14
1,Factbox: What is in the U.S. Republicans' final tax bill,2017-12-14
1,Minnesota lieutenant governor to replace Franken in Senate,2017-12-13
1,Stop-gap bill unveiled to fund U.S. government until Jan. 19,2017-12-13
1,Senior justice official dismisses Republican charges of bias in Trump probe,2017-12-13
1,Senator McCain treated for side effects of cancer therapy,2017-12-13
1,Trump 'dossier' firm: Republicans leaked bank records in retaliation,2017-12-13
1,Two Trump judicial nominations rebuffed by Senate,2017-12-13
1,U.S. prepares to open doors on billion-dollar London embassy,2017-12-13
1,"In elaborate hoax, websites say NFL Redskins renamed as Redhawks",2017-12-13
1,"After Alabama upset, Democrats see new prospects in U.S. South",2017-12-13
1,Schumer: delay tax overhaul vote until new Alabama senator seated,2017-12-13
1,Republican Senator Corker says he is still undecided on tax bill,2017-12-13
1,Control of Virginia state House at stake as recounts begin,2017-12-13
1,Trump says he would accept 21 percent corporate tax rate,2017-12-13
1,House and Senate reach deal on U.S. tax legislation: Hatch,2017-12-13
1,U.S. House to stop using public funds for harassment settlements: speaker,2017-12-13
1,U.S. House and Senate leaders reach agreement 'in principle' on tax plan: AP,2017-12-13
1,White House aide Omarosa Manigault Newman resigns,2017-12-13
1,Analyst View: Democrat Jones wins Alabama U.S. Senate seat in blow to Trump,2017-12-13
1,Top U.S. Senate Democrat hopeful Congress will help 'Dreamers' by year end,2017-12-13
1,Senator Gillibrand calls Trump Twitter post 'sexist smear',2017-12-12
1,Trump loses his big bet on Alabama U.S. Senate race,2017-12-13
1,FBI officials said Clinton 'has to win' race to White House: NYT,2017-12-13
1,Trump congratulates Democrat for Alabama U.S. Senate victory in tweet,2017-12-13
1,"Prayer, principle guide women voters in Roy Moore's Alabama hometown",2017-12-12
1,Democrat wins U.S. Senate seat in Alabama in setback for Trump,2017-12-13
1,"Factbox: Trump on Twitter (December 12) - Democrats, Kirsten Gillibrand, Chuck Schumer",2017-12-13
1,Crucial details of Republican tax plan in flux as deal deadline looms,2017-12-13
1,Tillerson seeks to ease skepticism about U.S. State Department reorganization,2017-12-12
1,"Trump to meet House, Senate tax cut negotiators Wednesday: White House",2017-12-12
1,"Republicans propose to delay, pause Obamacare taxes",2017-12-12
1,Trump signs into law U.S. government ban on Kaspersky Lab software,2017-12-12
1,Senator Grassley expresses reservations on two Trump judge nominees,2017-12-12
1,U.S. judge orders special counsel to turn over evidence on Michael Flynn,2017-12-12
1,"U.S. Congress to let Iran deadline pass, leave decision to Trump",2017-12-12
1,Senators say effort to protect 'Dreamers' making progress,2017-12-12
1,Trump's attack on Senator Gillibrand 'nasty': Senator Schumer,2017-12-12
1,House Speaker Ryan says he believes upbeat Treasury tax study,2017-12-12
1,Senate leader says he's confident of deal to keep government open after Dec. 22,2017-12-12
1,White House to host fresh biofuels talks to help refiners: sources,2017-12-12
1,Trump will announce new U.S. security strategy on Monday: adviser,2017-12-12
1,"Trump signs defense policy bill, urges U.S. Congress to fund it",2017-12-12
1,"Trump's push to cut federal jobs has modest impact, mostly in defense",2017-12-12
1,Cuba tells U.S. suspension of visas is hurting families,2017-12-12
1,Republican Moore embraces Trump message on eve of Alabama election,2017-12-11
1,Women accusing Trump of sexual misconduct seek congressional probe,2017-12-11
1,U.S. House Democratic women seek probe of Trump misconduct accusations,2017-12-12
1,Judge tells ex-Trump adviser Manafort to stop communicating with media,2017-12-11
1,"U.S. military must accept transgender recruits by Jan. 1, judge rules",2017-12-11
1,Nuclear plan backer denies Inauguration Day text with top Trump aide,2017-12-11
1,U.S. Treasury tax study slammed as 'fake math' by Democrats,2017-12-11
1,U.S. Treasury adds cash management measures due to debt limit,2017-12-11
1,Factbox: Women who have accused Trump of inappropriate conduct,2017-12-11
1,Nearly half of Americans still oppose Republican tax bill: Reuters/Ipsos poll,2017-12-11
1,Justice Department reviewing options after ruling on transgender recruits: White House,2017-12-11
1,"Haley: Women accusers should be heard, even if Trump is target",2017-12-10
1,"Exclusive: Contenders emerge for No.2 Fed job, search to narrow",2017-12-08
1,Trump to give speech on U.S. tax overhaul on Wednesday: White House,2017-12-11
1,Powell faces early test of policy view as tax cuts near approval,2017-12-11
1,Roy Moore campaign casts Alabama race as referendum on Trump,2017-12-10
1,Democrats eye gains in Pennsylvania trial on 'goofy' gerrymandering,2017-12-10
1,Trump urges Alabama voters to back Roy Moore,2017-12-09
1,Senator Collins says undecided on final tax bill vote,2017-12-10
1,Trump attends civil rights museum opening; black leaders stay away,2017-12-09
1,Ukrainian author of Manafort op-ed says sought input to avoid errors,2017-12-09
1,Special Counsel Mueller filing shows Manafort drafted Ukraine op-ed despite gag order,2017-12-08
1,"Trump lifts refugee ban, but admissions still plummet, data shows",2017-12-08
1,"Trump on Twitter (Dec 8) - Hanukkah, Roy Moore, Wells Fargo",2017-12-08
1,U.S. lawyer defending travel ban grilled in court over Trump's tweets,2017-12-08
1,U.S. House committee 'may reconsider' WHO cancer agency funds,2017-12-08
1,Trump senior aide Dina Powell to resign early next year: White House,2017-12-08
1,Special Counsel Mueller produces evidence that Manafort drafted op-ed,2017-12-08
1,U.S. top court takes up Republican challenge to Maryland electoral district,2017-12-08
1,White House pressures Big Corn to meet on U.S. biofuels policy,2017-12-08
1,Former Trump adviser interviewed in Congress in Russia probe,2017-12-08
1,Farenthold should resign if misconduct accusations true: senior House Republican,2017-12-08
1,Congressman Franks says resigning immediately,2017-12-08
1,U.S. tax revamp still incomplete as Republicans eye social program cuts,2017-12-08
1,Special election to replace Conyers to be held Nov. 2018: governor,2017-12-08
1,Trump signs temporary spending bill as budget talks intensify,2017-12-08
1,U.S. tax repatriation plan may not cure long-term dollar weakness,2017-12-08
1,Aide tries to refocus tax debate after Trump's corporate rate remark,2017-12-08
1,Franken and Franks resign as misconduct charges batter Congress,2017-12-07
1,Rep. Franks to resign after staff members' complaints of harassment,2017-12-07
1,Aide tries to refocus U.S. tax debate after Trump's corporate rate remark,2017-12-07
1,"Millions would lose mortgage, gift write-offs under U.S. tax bill: study",2017-12-08
1,Blackwater founder Prince details meeting with Russian in Seychelles,2017-12-06
1,Congress averts government shutdown for now,2017-12-07
1,Civil rights pioneer to eschew museum opening after Trump says will attend,2017-12-08
1,Judge presiding over Michael Flynn criminal case is recused: court,2017-12-08
1,House ethics panel probing Rep. Farenthold over harassment allegations,2017-12-08
1,Factbox: Trump on Twitter (December 7) - Pearl Harbor Remembrance Day,2017-12-07
1,House Intelligence chairman cleared of disclosing classified information,2017-12-07
1,"Paul Manafort, Special Counsel Mueller tussle over Ukrainian op-ed",2017-12-07
1,"Congress passes bill to temporarily fund government, avert shutdown",2017-12-07
1,"Trump open to biofuel policy reform, senators say after meeting",2017-12-07
1,House approves stop-gap government funding bill,2017-12-07
1,Manafort's work on draft op-ed does not violate gag order: defense lawyer,2017-12-07
1,"Exclusive: White House doesn't foresee shutdown, Trump wants 20 percent corporate tax",2017-12-07
1,Libya says pushing to be removed from Trump travel ban list,2017-12-07
1,Pelosi says Democrats will not back short-term funding bill on Thursday,2017-12-07
1,"Pentagon wants 12 month procurement time for major weapons programs, official",2017-12-07
1,FBI Director Wray defends bureau in wake of Republican criticism,2017-12-07
1,President's son had legitimate reasons to not answer House panel questions: White House,2017-12-07
1,Senate confirms top EPA enforcement official,2017-12-07
1,Funding bill clears hurdle in House,2017-12-07
1,Exclusive: U.S. regulators offer Congress olive branch on loans,2017-12-07
1,White House says focused on getting lowest possible corporate tax rate,2017-12-07
1,U.S. lawmakers propose ban on arbitration of sexual misconduct claims,2017-12-07
1,"Ryan feels good about spending bill, wants budget cap talks",2017-12-07
1,"Democratic Senator Franken to resign: CNN, citing sources",2017-12-07
1,"U.S. Interior Department wants more oil drilling, expedite ANWR permits",2017-12-07
1,Franken to make 11:45 a.m. announcement after harassment accusations,2017-12-07
1,"Democratic Senator Franken faces pressure to resign, announcement looms",2017-12-06
1,Trump administration sides against unions in high court fees case,2017-12-07
1,Trump's eldest son questioned in Congress about Russia,2017-12-06
1,Democratic lawmakers question Kushner on New York property: letter,2017-12-07
1,'Good to go': Top Trump aide gave inaugural day ok to nuclear plan - congressman,2017-12-06
1,"Factbox: Trump on Twitter (December 6) - America, California's wildfires",2017-12-06
1,U.S. appeals court hears arguments on Trump travel ban,2017-12-07
1,Trump warns of government shutdown threat ahead of meeting with lawmakers,2017-12-06
1,Trump would sign bill that funds government through December 22: statement,2017-12-06
1,Senate votes to pursue tax bill negotiations with House,2017-12-06
1,Bill letting people bring concealed guns across state lines passes U.S. House,2017-12-06
1,Senator Franken to resign on Thursday: Minnesota Public Radio,2017-12-06
1,"Factbox: Corporate alternative minimum tax threat hits pharma, tech",2017-12-06
1,Trump hopes to avoid government shutdown in meeting with lawmakers: White House,2017-12-06
1,Senate votes to begin tax bill negotiations with House,2017-12-06
1,Alabama Democrat turns up attacks on Roy Moore in Senate race's final stretch,2017-12-06
1,Corporate AMT likely will not be in final U.S. tax bill: Hatch,2017-12-06
1,U.S. attorney general calls for efficient review of immigration cases,2017-12-06
1,Utah Republicans defend Romney after Bannon's 'Mormon' jab,2017-12-06
1,Cuts to homeowner tax breaks could cost Republicans in 2018 races,2017-12-06
1,Justice Department seeks warrant to seize ancient ring trafficked by ISIS,2017-12-06
1,No. 2 Democrat in Senate calls on Franken to resign,2017-12-06
1,Congress tax negotiators may have final bill before Dec. 22,2017-12-06
1,"Senator Franken, facing resignation calls, to make announcement on Thursday: office",2017-12-06
1,Trump ally Bannon campaigns for Moore in Alabama,2017-12-06
1,"'You're wrong', Tillerson says of reports he will be fired",2017-12-06
1,Senate to vote later on Wednesday to work with House on tax bill: McConnell,2017-12-06
1,"Trump's first year in office marked by controversy, protests",2017-12-06
1,Democrats flex muscles as Congress confronts a government shutdown,2017-12-05
1,Factbox: Trump on Twitter (December 5) - Utah national monuments,2017-12-05
1,House tax positions begin to emerge ahead of talks with Senate,2017-12-06
1,Republican Party backs Senate candidate Moore: official,2017-12-05
1,Senate confirms Trump's pick for Homeland Security secretary,2017-12-05
1,House passes measure to limit aid to Palestinians over 'martyr payments',2017-12-06
1,Trump lawyer denies Deutsche Bank got subpoena on Trump accounts,2017-12-05
1,Senate committee advances bill easing banking regulations,2017-12-05
1,Trump lawyers say judge lacks jurisdiction for defamation lawsuit,2017-12-05
1,Mueller's Russia probe cost his office $3.2 million in first four months,2017-12-05
1,Credit union sues to block Mulvaney from leading CFPB,2017-12-05
1,Senior lawmaker Conyers leaves U.S. Congress after harassment accusations,2017-12-05
1,House Republican tax chief says lawmakers want AMT repeal,2017-12-05
1,White House says government shutdown always a possibility,2017-12-05
1,Exclusive: Trump names career diplomat to head Cuban embassy - sources,2017-12-05
1,Trump lawyer: Deutsche Bank has not received subpoena for Trump records,2017-12-05
1,"Trump says tax conference will go well, 'pretty quickly'",2017-12-05
1,"Trump, Obama dominate Twitter year, but chicken nuggets prevail",2017-12-05
1,Former Trump aide nomination to be Singapore envoy stalled over Russia concerns,2017-12-05
1,House Republicans mull length of spending bill as vote looms,2017-12-05
1,Factbox: What to watch in negotiations over details of U.S. tax bill,2017-12-05
1,Tillerson seeks to reassure worried Europe over Trump,2017-12-05
1,House tax panel chair to urge longer-lasting individual tax rate cuts,2017-12-05
1,Republican Party backs embattled Senate candidate Moore: official,2017-12-05
1,"In Brussels, Tillerson offers EU strong U.S. support",2017-12-05
1,EU warns Trump against recognizing Jerusalem as Israeli capital,2017-12-05
1,Supreme Court lets Trump's latest travel ban go into full effect,2017-12-04
1,Congress moves closer to final tax bill with House vote,2017-12-05
1,"Democrats to join Trump, Republicans in talks to avert government shutdown",2017-12-04
1,Manafort tried to pen positive op-ed on Ukraine work: special counsel,2017-12-04
1,"Trump son, former partner due before House panel this week: source",2017-12-04
1,"In slap at Romney, Trump says he wants Hatch to run for re-election",2017-12-04
1,Trump lawyer's account about tweets raises questions about what president knew,2017-12-05
1,Democrat cites drafting error in proposed capital rule amendment,2017-12-04
1,"House, Senate Republicans face challenge over corporate AMT tax",2017-12-05
1,Trump to nominate former NASA chief Griffin for defense undersecretary,2017-12-05
1,Trump criticizes treatment of Flynn as unfair,2017-12-04
1,Trump delays announcement on whether U.S. embassy to be moved to Jerusalem,2017-12-04
1,Mulvaney says no plans to fire U.S. consumer bureau's English,2017-12-04
1,Ex-U.S. consumer bureau head Cordray set to run for Ohio governor,2017-12-04
1,"John Anderson, liberal Republican who challenged Reagan, dies at 95",2017-12-04
1,U.S. defense chief urges Pakistan to redouble efforts against militants,2017-12-04
1,Trump backs Alabama Republican Senate candidate Moore,2017-12-04
1,Exclusive: U.S. document certifies Honduras as supporting rights amid vote crisis,2017-12-04
1,"Trump says encouraging Hatch to run for re-election, possibly blocking a Romney bid",2017-12-04
1,U.S. appeals courts to consider legality of Trump's latest travel ban,2017-12-04
1,Top Democrats in Congress accept Trump offer to meet on year-end priorities,2017-12-04
1,"White House: Trump spoke to Moore, endorsed his Senate campaign",2017-12-04
1,Massachusetts Senate president steps aside as husband faces probe,2017-12-04
1,Trump tweets about Russia probe spark warnings from lawmakers,2017-12-03
1,"Flynn pleads guilty to lying on Russia, cooperates with U.S. probe",2017-12-01
1,Factbox - The four men charged in U.S. probe of Trump-Russia ties,2017-12-01
1,McConnell optimistic of tax bill deal between Senate and House,2017-12-03
1,Factbox - Republicans cut side deals to push through U.S. Senate tax bill,2017-12-03
1,U.S. corporate alternative minimum tax should be removed: House Republican,2017-12-04
1,"Factbox: Trump on Twitter (Dec 4) - Roy Moore, Stock Market",2017-12-04
1,U.S. embassy to Russia to resume some visa services after diplomatic row,2017-12-04
1,Kremlin says Putin not influenced by ex-Trump official Flynn,2017-12-04
1,"Billy Bush: It was Trump's voice on ""Access Hollywood"" tape",2017-12-04
1,Embattled Alabama Republican Senate candidate ahead in CBS poll,2017-12-03
1,U.S. allies fret as 'guillotine' hangs over Tillerson,2017-12-03
1,McConnell says U.S. government shutdown over DACA 'ridiculous',2017-12-03
1,Trump says never asked Comey to stop investigating Flynn,2017-12-03
1,Trump lawyer Dowd says he drafted tweet on Flynn firing: Axios,2017-12-03
1,White House open to small changes on corporate tax rate: budget chief Mulvaney,2017-12-03
1,"Trump notes Flynn lied to FBI, says his actions during transition were lawful",2017-12-02
1,Mueller removed FBI agent from Russia probe for anti-Trump texts: reports,2017-12-02
1,Tillerson says no truth to reports that he is being replaced,2017-12-03
1,ABC News suspends top journalist over inaccurate Flynn reporting,2017-12-02
1,U.S. Senate tax bill accomplishes major Obamacare repeal goal,2017-12-02
1,Senate approves major tax cuts in victory for Trump,2017-12-01
1,U.S. Representative Levin says he will not run for reelection,2017-12-02
1,Trump says Flynn's actions during presidential transition were 'lawful',2017-12-02
1,How McConnell kept Republicans in line to win Senate tax bill,2017-12-02
1,Factbox: Key Republicans in U.S. Senate tax bill fight,2017-12-01
1,Factbox: Republican side-deals build support for Senate tax bill,2017-12-01
1,Exclusive: Mideast nuclear plan backers bragged of support of top Trump aide Flynn,2017-12-01
1,"Factbox: Trump on Twitter (Dec 1) - Kate Steinle, Tax cuts, Rex Tillerson",2017-12-01
1,Disputed CFPB acting director plans to seek preliminary injunction: filing,2017-12-02
1,"Flynn, Kushner targeted several states in failed U.N. lobbying: diplomats",2017-12-02
1,Representative Conyers' future plans to be discussed in 'next day or so': attorney,2017-12-01
1,Senate intel panel's top Democrat: Lawmakers will want talk to Kushner again,2017-12-01
1,Ex-U.S. NSA employee pleads guilty to taking classified documents,2017-12-01
1,"Kushner, former Trump adviser McFarland spoke with Flynn about Russia contacts: CNN",2017-12-01
1,U.S. states gird for fight as Trump targets consumer finance watchdog,2017-12-01
1,U.S. tax debate employing more than half of Washington's lobbyists: report,2017-12-01
1,Republican Senator Corker says cannot support Senate tax bill,2017-12-01
1,"Lower taxes, big gains: The stocks poised to win from tax cuts",2017-12-01
1,Timeline: U.S. prosecutors lay out Flynn's dealings with Russian ambassador,2017-12-01
1,Republican Senator Collins to vote for Senate tax bill: statement,2017-12-01
1,Trump says U.S. Secretary of State Tillerson not leaving post,2017-12-01
1,House intel panel advances NSA spying bill despite privacy objections,2017-12-01
1,Massachusetts senator's husband subject of sex abuse probe,2017-12-01
1,Kushner told Flynn to contact Russians last year: NBC News,2017-12-01
1,House ethics panel launches wide-ranging probe into sexual harassment claims,2017-12-01
1,Republican Senator Daines says he will support tax bill -statement,2017-12-01
1,Senate Republicans have 50 votes to pass tax bill: Cornyn,2017-12-01
1,Republicans have the votes to pass tax bill in Senate: McConnell,2017-12-01
1,U.S. consumer financial watchdog official defies Trump from within agency,2017-12-01
1,U.S. remains committed to Libyan political agreement: State Department,2017-12-01
1,Former Trump adviser Flynn pleads guilty to lying to FBI,2017-12-01
